fact_id,order_date,fiscal_year,fiscal_quarter,fiscal_month,week_of_year,so_number,order_id,line_id,customer_code,customer_name,province_id,province_name,region,product_code,product_name,color,line_id_fk,line_name,group_code,group_name,quantity,unit_price,line_total,customer_code_final,customer_name_final,customer_mapping_status,province_name_final,region_final,geo_mapping_status,line_name_final,group_code_final,group_name_final,product_classification_status,product_classification_confidence,product_classification_rule
501756,2026-03-02,2026,1,3,10,BH26.0989,68188,516167,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501757,2026-03-02,2026,1,3,10,BH26.0989,68188,516168,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.00,1799444.00,1799444.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501758,2026-03-02,2026,1,3,10,BH26.0989,68188,516169,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501759,2026-03-02,2026,1,3,10,BH26.0989,68188,516170,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1310555.00,6552775.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501760,2026-03-02,2026,1,3,10,BH26.0989,68188,516171,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1111111.00,1111111.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501761,2026-03-02,2026,1,3,10,BH26.0989,68188,516172,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,Xanh,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1652777.00,1652777.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501762,2026-03-02,2026,1,3,10,BH26.0989,68188,516173,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,4.00,1616111.00,6464444.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501763,2026-03-02,2026,1,3,10,BH26.0989,68188,516174,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,000230002013000,Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1799444.00,1799444.00,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe LD 26,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9500,NAME_PATTERN_MATCH
501764,2026-03-02,2026,1,3,10,BH26.0990,68189,516175,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000337002008000,Xe đạp Thống Nhất SK 24 ghi,Ghi,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1622222.00,1622222.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9000,MODEL_GROUP_RULE
501765,2026-03-02,2026,1,3,10,BH26.0990,68189,516176,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000333002008000,Xe đạp Thống Nhất Super 26 S ghi,Ghi,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,2294444.00,2294444.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,ENRICHED_APPROVED,0.9500,NAME_PATTERN_MATCH
501766,2026-03-02,2026,1,3,10,BH26.0990,68189,516177,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000333002022002,Xe đạp Thống Nhất Super 26 S xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,2294444.00,2294444.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,ENRICHED_APPROVED,0.9500,NAME_PATTERN_MATCH
501767,2026-03-02,2026,1,3,10,BH26.0990,68189,516178,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1310555.00,3931665.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501768,2026-03-02,2026,1,3,10,BH26.0990,68189,516179,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000336002022000,Xe đạp Thống Nhất SK 20 xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.00,1377777.00,2755554.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9000,MODEL_GROUP_RULE
501769,2026-03-02,2026,1,3,10,BH26.0990,68189,516180,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,Đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.00,1377777.00,2755554.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9000,MODEL_GROUP_RULE
501770,2026-03-02,2026,1,3,10,BH26.0990,68189,516181,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,943888.00,943888.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
501771,2026-03-02,2026,1,3,10,BH26.0990,68189,516182,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1555000.00,1555000.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501772,2026-03-02,2026,1,3,10,BH26.0990,68189,516183,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1555000.00,1555000.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501773,2026-03-02,2026,1,3,10,BH26.0990,68189,516184,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,Đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1799444.00,1799444.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9500,EXACT_MODEL_MATCH
501774,2026-03-02,2026,1,3,10,BH26.0990,68189,516185,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.00,1799444.00,1799444.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501775,2026-03-02,2026,1,3,10,BH26.0990,68189,516186,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,11,Hà Nội,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1622222.00,1622222.00,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9000,MODEL_GROUP_RULE
501776,2026-03-02,2026,1,3,10,BH26.0991,68190,516187,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Đỏ,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1132407.00,1132407.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501777,2026-03-02,2026,1,3,10,BH26.0991,68190,516188,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1262037.00,1262037.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501778,2026-03-02,2026,1,3,10,BH26.0991,68190,516189,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1310555.00,3931665.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501779,2026-03-02,2026,1,3,10,BH26.0991,68190,516190,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501780,2026-03-02,2026,1,3,10,BH26.0991,68190,516191,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Hồng,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1262037.00,1262037.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501781,2026-03-02,2026,1,3,10,BH26.0991,68190,516192,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,Kem,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1262037.00,1262037.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501782,2026-03-02,2026,1,3,10,BH26.0991,68190,516193,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1132407.00,1132407.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501783,2026-03-02,2026,1,3,10,BH26.0991,68190,516194,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1262037.00,1262037.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,UNCLASSIFIED_REMAINING,,
501784,2026-03-02,2026,1,3,10,BH26.0991,68190,516195,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.00,1530555.00,1530555.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501785,2026-03-02,2026,1,3,10,BH26.0991,68190,516196,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1555000.00,1555000.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501786,2026-03-02,2026,1,3,10,BH26.0991,68190,516197,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,11,Hà Nội,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501787,2026-03-02,2026,1,3,10,BH26.0992,68191,516198,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501788,2026-03-02,2026,1,3,10,BH26.0992,68191,516199,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501789,2026-03-02,2026,1,3,10,BH26.0992,68191,516200,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501790,2026-03-02,2026,1,3,10,BH26.0992,68191,516201,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501791,2026-03-02,2026,1,3,10,BH26.0992,68191,516202,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.00,1683333.00,3366666.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501792,2026-03-02,2026,1,3,10,BH26.0992,68191,516203,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,Xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.00,1622222.00,1622222.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9000,MODEL_GROUP_RULE
501793,2026-03-02,2026,1,3,10,BH26.0992,68191,516204,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501794,2026-03-02,2026,1,3,10,BH26.0992,68191,516205,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1555000.00,1555000.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501795,2026-03-02,2026,1,3,10,BH26.0992,68191,516206,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1555000.00,3110000.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501796,2026-03-02,2026,1,3,10,BH26.0992,68191,516207,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1616111.00,3232222.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501797,2026-03-02,2026,1,3,10,BH26.0992,68191,516208,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501798,2026-03-02,2026,1,3,10,BH26.0992,68191,516209,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1616111.00,1616111.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501799,2026-03-02,2026,1,3,10,BH26.0992,68191,516210,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.00,1683333.00,3366666.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
501800,2026-03-02,2026,1,3,10,BH26.0992,68191,516211,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,46,TP Hải Phòng,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1310555.00,2621110.00,KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,MAPPED,TP Hải Phòng,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501801,2026-03-02,2026,1,3,10,BH26.0993,68192,516212,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,19,Hải Dương,Miền Bắc,1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,Trắng,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.00,2960555.00,14802775.00,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,MAPPED,Hải Dương,Miền Bắc,MASTER_DATA,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.9500,NAME_PATTERN_MATCH
501802,2026-03-02,2026,1,3,10,BH26.0993,68192,516213,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,19,Hải Dương,Miền Bắc,1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,Xanh da trời,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.00,2960555.00,5921110.00,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,MAPPED,Hải Dương,Miền Bắc,MASTER_DATA,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.9500,NAME_PATTERN_MATCH
501803,2026-03-02,2026,1,3,10,BH26.0993,68192,516214,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,19,Hải Dương,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,10.00,1310555.00,13105550.00,KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,MAPPED,Hải Dương,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
501804,2026-03-02,2026,1,3,10,BH26.0994,68193,516215,KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,20,Hải Phòng,Miền Bắc,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,943888.00,943888.00,KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
