so_number,line_no,product_code,raw_product_code,product_name,quantity,unit_price,line_total,product_mapping_confidence,product_mapping_method,product_review_required,product_metadata_review_required
BH26.1159,3,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,4,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,5,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,6,000105002013000,000105002013000,Xe nnp Thnng Nhnt Batwheels 12 Xanh,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,7,000106002001000,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,8,000106002013000,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,9,1050010000200000,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,10,1060010000200000,1060010000200000,Xe nnp Thnng Nhnt TE Super Man 16 Xanh,1,1326851,1326851,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,11,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1159,12,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,1,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,2,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,3,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,3,1530555,4591665,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,4,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,5,000225002024000,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,6,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,7,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,8,000224002024000,000224002024000,Xe nnp Thnng Nhnt New 24 Tím,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,9,000224002004000,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,10,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,11,000231002002000,000231002002000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Trnn,1,2172222,2172222,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,12,000231002023000,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,1,2172222,2172222,100,PRODUCT_CODE_EXACT,False,False
BH26.1160,13,000324000180000,000324000180000,Xe nnp Thnng Nhnt MTB 26-05_2023 nen mn,2,2393888,4787776,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,1,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,5,1530555,7652775,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,2,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,5,1530555,7652775,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,3,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,4,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1683333,3366666,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,5,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,6,000232003008000,000232003008000,Xe nnp Thnng Nhnt MS 27.5 Ghi,1,2233333,2233333,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,7,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,4,1169907,4679628,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,8,000231002023000,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,3,2172222,6516666,100,PRODUCT_CODE_EXACT,False,False
BH26.1161,9,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907,100,PRODUCT_CODE_EXACT,False,False
BH26.1162,1,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1162,2,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1162,3,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,1,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,2,1683333,3366666,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,2,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,3,1683333,5049999,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,3,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,2,1683333,3366666,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,4,100029005080000,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,2,2960555,5921110,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,5,000335002004000,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,6,000132002022001,000132002022001,Xe nnp Thnng Nhnt GN 2.0 20 xanh - Superma,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,7,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,2,1169907,2339814,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,8,000131002004005,000131002004005,Xe nnp Thnng Nhnt GN 06 20 2024 nn,2,1169907,2339814,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,9,000131002019002,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,1,1169907,1169907,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,10,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1169907,2339814,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,11,000231002002000,000231002002000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Trnn,1,2172222,2172222,100,PRODUCT_CODE_EXACT,False,False
BH26.1163,12,000231002023000,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,2,2172222,4344444,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,1,000102002009000,000102002009000,Xe nnp Thnng Nhnt We Bare Bears 12 Hnng,2,470000,940000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,2,000102002023000,000102002023000,Xe nnp Thnng Nhnt We Bare Bears 12 Kem,3,470000,1410000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,3,000122002009001,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,1,1050000,1050000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,4,000125002002000,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,5,000125002013000,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,6,000125002023000,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,2,1050000,2100000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,7,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,2,1150000,2300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,8,000208002003000,000208002003000,Xe nnp Thnng Nhnt 219-24 nn nun,2,1100000,2200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,9,000209002003000,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,2,1150000,2300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,10,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,1,1180000,1180000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,11,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,1,1180000,1180000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,12,000217002001000,000217002001000,Xe nnp Thnng Nhnt GN 06-26 nen,1,1150000,1150000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,13,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,1,1250000,1250000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,14,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,1,1250000,1250000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,15,000224002002000,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,3,1130000,3390000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,16,000224002004000,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,1,1130000,1130000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,17,000224002009000,000224002009000,Xe nnp Thnng Nhnt New 24 Hnng,4,1130000,4520000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,18,000224002015000,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,4,1130000,4520000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,19,000224002023000,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,11,1130000,12430000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,20,000224002026000,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,2,1130000,2260000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,21,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,1,1200000,1200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,22,000225002023000,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,5,1200000,6000000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,23,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,6,1200000,7200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,24,000226003014000,000226003014000,Xe nnp Thnng Nhnt LD 24-01_2023 Xanh Sant,2,1200000,2400000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,25,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,4,1200000,4800000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,26,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,16,1200000,19200000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,27,000230002002000,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,7,1280000,8960000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,28,000230002009000,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,2,1280000,2560000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,29,000230002013000,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,2,1280000,2560000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,30,000230002014000,000230002014000,Xe nnp Thnng Nhnt LD 26 Xanh Santorini,1,1280000,1280000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,31,000230002023000,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,8,1280000,10240000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,32,000331002004000,000331002004000,Xe nnp Thnng Nhnt MTB 26-02 nn tnni,1,1300000,1300000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,33,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,1600000,1600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,34,100029005090000,100029005090000,Xe nnp Thnng Nhnt CPD 700C Hnng,1,1600000,1600000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,35,1030010000080000,1030010000080000,Xe nnp Thnng Nhnt TE Batman12 Ghi,3,500000,1500000,100,PRODUCT_CODE_EXACT,False,False
BH26.1164,36,1050010000200000,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,3,550000,1650000,100,PRODUCT_CODE_EXACT,False,False
BH26.1165,1,000124002009000,000124002009000,Xe nnp Thnng Nhnt Neo 2004 Hnng,1,1111111,1111111,100,PRODUCT_CODE_EXACT,False,False
BH26.1165,2,000124002009000,000124002009000,Xe nnp Thnng Nhnt Neo 2004 Hnng,1,1111111,1111111,100,PRODUCT_CODE_EXACT,False,False
BH26.1165,3,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1165,4,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,2,1683333,3366666,100,PRODUCT_CODE_EXACT,False,False
BH26.1165,5,000106002004000,000106002004000,Xe nnp Thnng Nhnt Batwheels 16 nn,1,1262037,1262037,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,1,000226003023000,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,2,000226003002000,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,5,1683333,8416665,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,3,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,4,1530555,6122220,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,4,000216003005000,000216003005000,Xe nnp Thnng Nhnt GN 06-24 2.0 Cam,4,1530555,6122220,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,5,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,4,1530555,6122220,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,6,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,5,1169907,5849535,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,7,000131002008001,000131002008001,Xe nnp Thnng Nhnt GN 06 20 2024 Ghi,5,1169907,5849535,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,8,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,4,2960555,11842220,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,9,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,2,1683333,3366666,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,10,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,11,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,12,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,3,1616111,4848333,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,13,000131002019002,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,2,1169907,2339814,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,14,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,5,943888,4719440,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,15,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,3,943888,2831664,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,16,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,5,943888,4719440,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,17,100029005080000,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,3,2960555,8881665,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,18,000217002007000,000217002007000,Xe nnp Thnng Nhnt GN 06-26 Coban,5,1469444,7347220,100,PRODUCT_CODE_EXACT,False,False
BH26.1166,19,000214004000000,000214004000000,Xe nnp Thnng Nhnt GN 05-26,2,1530555,3061110,100,PRODUCT_CODE_EXACT,False,False
BH26.1167,1,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,3,1591666,4774998,100,PRODUCT_CODE_EXACT,False,False
BH26.1167,2,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1167,3,100029005090000,100029005090000,Xe nnp Thnng Nhnt CPD 700C Hnng,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1167,4,000122002024000,000122002024000,Xe nnp Thnng Nhnt Bubbles 20 Tím dn quang,1,1310555,1310555,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,1,000335002004000,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,2,2105000,4210000,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,2,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,3,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,1,2105000,2105000,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,4,100029005010000,100029005010000,Xe nnp Thnng Nhnt CPD 700C nen,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,5,100029005080000,100029005080000,Xe nnp Thnng Nhnt CPD 700C Ghi,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,6,000217003008000,000217003008000,Xe nnp Thnng Nhnt GN 06-26 2.0 Ghi,2,1591666,3183332,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,7,1000240020090000,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,3,943888,2831664,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,8,000106002001000,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,9,000106002013000,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,10,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,2,1326851,2653702,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,11,1050010000200000,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,12,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,13,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,14,000217003001000,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,3,1591666,4774998,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,15,000335002013000,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,2,2105000,4210000,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,16,000335002001000,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,2,2105000,4210000,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,17,000131002001002,000131002001002,Xe nnp Thnng Nhnt GN 06 20 2024 nen,1,1169907,1169907,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,18,000103002009000,000103002009000,Xe nnp Thnng Nhnt We Bare Bears 16 Hnng,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,19,000105002004000,000105002004000,Xe nnp Thnng Nhnt Batwheels 12 nn,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,20,000102002009000,000102002009000,Xe nnp Thnng Nhnt We Bare Bears 12 Hnng,2,1132407,2264814,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,21,1050010000200000,1050010000200000,Xe nnp Thnng Nhnt TE Super Man 12 Xanh,2,1262037,2524074,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,22,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,23,000102002023000,000102002023000,Xe nnp Thnng Nhnt We Bare Bears 12 Kem,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,24,1040010000080000,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,1,1326851,1326851,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,25,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,26,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,27,000216003008000,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,2,1530555,3061110,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,28,000102002023000,000102002023000,Xe nnp Thnng Nhnt We Bare Bears 12 Kem,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,29,000102002009000,000102002009000,Xe nnp Thnng Nhnt We Bare Bears 12 Hnng,1,1132407,1132407,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,30,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,31,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,2,943888,1887776,100,PRODUCT_CODE_EXACT,False,False
BH26.1168,32,000230002013000,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,5,1799444,8997220,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,1,000208002007000,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,2,1408333,2816666,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,2,000225002002000,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,3,000225002024000,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,4,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,5,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,6,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,5,1616111,8080555,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,7,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,3,1683333,5049999,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,8,1000400050020000,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,5,2960555,14802775,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,9,000122002024000,000122002024000,Xe nnp Thnng Nhnt Bubbles 20 Tím dn quang,3,1310555,3931665,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,10,000122002019000,000122002019000,Xe nnp Thnng Nhnt Bubbles 20 Vàng chanh,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,11,000122002009001,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,2,1310555,2621110,100,PRODUCT_CODE_EXACT,False,False
BH26.1169,12,1000400050080010,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,5,2960555,14802775,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,1,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,2,000225002015000,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,3,000225002024000,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,4,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,2,1616111,3232222,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,5,000224002024000,000224002024000,Xe nnp Thnng Nhnt New 24 Tím,2,1555000,3110000,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,6,000224002004000,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,1,1555000,1555000,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,7,000208002007000,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,3,1408333,4224999,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,8,000226003015000,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,1,1683333,1683333,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,9,000225002025000,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,10,000225002009000,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,1,1616111,1616111,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,11,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,1,1530555,1530555,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,12,1000270020220000,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,1,943888,943888,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,13,000132002001001,000132002001001,Xe nnp Thnng Nhnt GN 2.0 20 nen - Bat man,1,1310555,1310555,100,PRODUCT_CODE_EXACT,False,False
BH26.1170,14,1000270020150000,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,1,943888,943888,100,PRODUCT_CODE_EXACT,False,False
BH26.1171,1,1000320050200000,1000320050200000,Xe nnp Thnng Nhnt Road RPD 700C V5 Xanh,1,2960555,2960555,100,PRODUCT_CODE_EXACT,False,False
BH26.1171,2,000216003001000,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,3,1530555,4591665,100,PRODUCT_CODE_EXACT,False,False
