line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
508763,67170,BH26.1103,100029005080000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508764,67170,BH26.1103,100029005220000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508765,67170,BH26.1103,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508766,67170,BH26.1103,000217002007000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
508767,67170,BH26.1103,000217002003000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
508768,67171,BH26.1104,000230002009000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508769,67171,BH26.1104,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508770,67171,BH26.1104,000230002023000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508771,67171,BH26.1104,000224002009000,3.0,1555000.0,4665000.0,2026-05-13 16:07:08.623010+00:00
508772,67171,BH26.1104,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508773,67171,BH26.1104,000131002004005,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
508774,67171,BH26.1104,000131002019002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
508775,67171,BH26.1104,000131002008001,3.0,1169907.0,3509721.0,2026-05-13 16:07:08.623010+00:00
508776,67171,BH26.1104,000131002001002,4.0,1169907.0,4679628.0,2026-05-13 16:07:08.623010+00:00
508777,67171,BH26.1104,000333002008000,1.0,2294444.0,2294444.0,2026-05-13 16:07:08.623010+00:00
508778,67172,BH26.1105,000131002019002,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
508779,67172,BH26.1105,000131002008001,4.0,1169907.0,4679628.0,2026-05-13 16:07:08.623010+00:00
508780,67172,BH26.1105,000131002001002,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508781,67172,BH26.1105,000224002023000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508782,67172,BH26.1105,000125002009000,5.0,1310555.0,6552775.0,2026-05-13 16:07:08.623010+00:00
508783,67172,BH26.1105,000125002013000,4.0,1310555.0,5242220.0,2026-05-13 16:07:08.623010+00:00
508784,67172,BH26.1105,000125002023000,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508785,67172,BH26.1105,1000400050010000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508786,67172,BH26.1105,000226003023000,1.0,1683333.0,1683333.0,2026-05-13 16:07:08.623010+00:00
508787,67173,BH26.1106,000331002001000,7.0,1799444.0,12596108.0,2026-05-13 16:07:08.623010+00:00
508788,67173,BH26.1106,000331002008000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508789,67174,BH26.1107,000230002009000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508790,67174,BH26.1107,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508791,67174,BH26.1107,000224002015000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508792,67174,BH26.1107,000230002009000,4.0,1799444.0,7197776.0,2026-05-13 16:07:08.623010+00:00
508793,67174,BH26.1107,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508794,67174,BH26.1107,000230002014000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508795,67174,BH26.1107,000230002023000,8.0,1799444.0,14395552.0,2026-05-13 16:07:08.623010+00:00
508796,67174,BH26.1107,000230002002000,6.0,1799444.0,10796664.0,2026-05-13 16:07:08.623010+00:00
508797,67174,BH26.1107,000226003015000,2.0,1683333.0,3366666.0,2026-05-13 16:07:08.623010+00:00
508798,67174,BH26.1107,000215004000000,3.0,1591666.0,4774998.0,2026-05-13 16:07:08.623010+00:00
508799,67174,BH26.1107,000218002007000,4.0,1530555.0,6122220.0,2026-05-13 16:07:08.623010+00:00
508800,67174,BH26.1107,000218002003000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
508801,67174,BH26.1107,000218002001000,3.0,1530555.0,4591665.0,2026-05-13 16:07:08.623010+00:00
508802,67175,BH26.1108,000225002024000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508803,67175,BH26.1108,000131002019002,3.0,1169907.0,3509721.0,2026-05-13 16:07:08.623010+00:00
508804,67175,BH26.1108,000131002001002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508805,67175,BH26.1108,000131002008001,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508806,67175,BH26.1108,000225002023000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508807,67175,BH26.1108,000225002002000,5.0,1616111.0,8080555.0,2026-05-13 16:07:08.623010+00:00
508808,67175,BH26.1108,000224002009000,5.0,1555000.0,7775000.0,2026-05-13 16:07:08.623010+00:00
508809,67175,BH26.1108,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508810,67175,BH26.1108,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508811,67175,BH26.1108,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508812,67175,BH26.1108,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508813,67175,BH26.1108,000230002013000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508814,67175,BH26.1108,000209002007000,5.0,1469444.0,7347220.0,2026-05-13 16:07:08.623010+00:00
508815,67176,BH26.1109,000225002023000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508816,67176,BH26.1109,000231002023000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
508817,67176,BH26.1109,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508818,67176,BH26.1109,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508819,67176,BH26.1109,000225002024000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508820,67176,BH26.1109,1000240020090000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508821,67176,BH26.1109,1000240020220000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508822,67176,BH26.1109,1000270020220000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508823,67176,BH26.1109,1000270020150000,3.0,943888.0,2831664.0,2026-05-13 16:07:08.623010+00:00
508824,67176,BH26.1109,000132002001001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508825,67176,BH26.1109,000132002022001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508826,67176,BH26.1109,1000400050020000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508827,67176,BH26.1109,1000400050080010,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508828,67176,BH26.1109,1000400050010000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508829,67176,BH26.1109,1000320050020000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508830,67176,BH26.1109,100029005080000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508831,67176,BH26.1109,100029005010000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508832,67176,BH26.1109,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508833,67176,BH26.1109,000225002002000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508834,67176,BH26.1109,000225002024000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508835,67176,BH26.1109,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508836,67176,BH26.1109,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508837,67176,BH26.1109,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508838,67176,BH26.1109,1000210020090000,2.0,882777.0,1765554.0,2026-05-13 16:07:08.623010+00:00
508839,67176,BH26.1109,1000220020090000,3.0,943888.0,2831664.0,2026-05-13 16:07:08.623010+00:00
508840,67177,BH26.1110,000216002001000,5.0,1408333.0,7041665.0,2026-05-13 16:07:08.623010+00:00
508841,67177,BH26.1110,000225002023000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508842,67177,BH26.1110,1000400050010000,4.0,2960555.0,11842220.0,2026-05-13 16:07:08.623010+00:00
508843,67177,BH26.1110,000225002023000,4.0,1616111.0,6464444.0,2026-05-13 16:07:08.623010+00:00
508844,67177,BH26.1110,000131002001002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508845,67177,BH26.1110,000131002004005,4.0,1169907.0,4679628.0,2026-05-13 16:07:08.623010+00:00
508846,67177,BH26.1110,000131002008001,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508847,67177,BH26.1110,000131002019002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508848,67177,BH26.1110,000217002003000,3.0,1469444.0,4408332.0,2026-05-13 16:07:08.623010+00:00
508849,67177,BH26.1110,000335002013000,3.0,2105000.0,6315000.0,2026-05-13 16:07:08.623010+00:00
508850,67178,BH26.1111,000225002023000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508851,67178,BH26.1111,000225002002000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508852,67178,BH26.1111,000225002023000,4.0,1616111.0,6464444.0,2026-05-13 16:07:08.623010+00:00
508853,67178,BH26.1111,000225002002000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508854,67178,BH26.1111,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508855,67178,BH26.1111,000230002013000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508856,67178,BH26.1111,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508857,67178,BH26.1111,000226003015000,2.0,1683333.0,3366666.0,2026-05-13 16:07:08.623010+00:00
508858,67178,BH26.1111,000224002026000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508859,67178,BH26.1111,000224002009000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508860,67178,BH26.1111,000131002008001,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508861,67178,BH26.1111,000131002001002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508862,67178,BH26.1111,000132002022001,5.0,1310555.0,6552775.0,2026-05-13 16:07:08.623010+00:00
508863,67178,BH26.1111,000132002001001,5.0,1310555.0,6552775.0,2026-05-13 16:07:08.623010+00:00
508864,67178,BH26.1111,000132002003001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508865,67179,BH26.1112,000225002023000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508866,67179,BH26.1112,1000240020090000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
508867,67179,BH26.1112,000413002001000,2.0,2716111.0,5432222.0,2026-05-13 16:07:08.623010+00:00
508868,67179,BH26.1112,000413002022000,2.0,2716111.0,5432222.0,2026-05-13 16:07:08.623010+00:00
508869,67179,BH26.1112,000224002026000,3.0,1555000.0,4665000.0,2026-05-13 16:07:08.623010+00:00
508870,67179,BH26.1112,000217002007000,2.0,1469444.0,2938888.0,2026-05-13 16:07:08.623010+00:00
508871,67179,BH26.1112,000225002002000,5.0,1616111.0,8080555.0,2026-05-13 16:07:08.623010+00:00
508872,67179,BH26.1112,1000270020150000,5.0,943888.0,4719440.0,2026-05-13 16:07:08.623010+00:00
508873,67179,BH26.1112,000225002023000,4.0,1616111.0,6464444.0,2026-05-13 16:07:08.623010+00:00
508874,67180,BH26.1113,000225002023000,4.0,1616111.0,6464444.0,2026-05-13 16:07:08.623010+00:00
508875,67180,BH26.1113,000225002002000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508876,67180,BH26.1113,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508877,67180,BH26.1113,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508878,67180,BH26.1113,000230002023000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508879,67180,BH26.1113,000218002001000,1.0,1530555.0,1530555.0,2026-05-13 16:07:08.623010+00:00
508880,67180,BH26.1113,000232003008000,2.0,2233333.0,4466666.0,2026-05-13 16:07:08.623010+00:00
508881,67181,BH26.1114,000230002009000,5.0,1799444.0,8997220.0,2026-05-13 16:07:08.623010+00:00
508882,67181,BH26.1114,000230002002000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508883,67181,BH26.1114,000230002023000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508884,67181,BH26.1114,000230002014000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508885,67181,BH26.1114,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508886,67181,BH26.1114,000131002001002,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508887,67181,BH26.1114,000131002019002,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508888,67181,BH26.1114,000131002004005,1.0,1169907.0,1169907.0,2026-05-13 16:07:08.623010+00:00
508889,67181,BH26.1114,1000240020090000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508890,67181,BH26.1114,1000270020150000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
508891,67181,BH26.1114,1000270020220000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
508892,67181,BH26.1114,000225002023000,4.0,1616111.0,6464444.0,2026-05-13 16:07:08.623010+00:00
508893,67181,BH26.1114,000225002002000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508894,67181,BH26.1114,000224002026000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508895,67181,BH26.1114,000413002001000,2.0,2716111.0,5432222.0,2026-05-13 16:07:08.623010+00:00
508896,67182,BH26.1115,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508897,67182,BH26.1115,000226003015000,1.0,1683333.0,1683333.0,2026-05-13 16:07:08.623010+00:00
508898,67182,BH26.1115,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508899,67182,BH26.1115,000131002008001,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508900,67182,BH26.1115,000225002002000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508901,67182,BH26.1115,000225002002000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508902,67182,BH26.1115,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508903,67182,BH26.1115,000231002023000,2.0,2172222.0,4344444.0,2026-05-13 16:07:08.623010+00:00
508904,67182,BH26.1115,000230002013000,3.0,1799444.0,5398332.0,2026-05-13 16:07:08.623010+00:00
508905,67182,BH26.1115,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508906,67183,BH26.1116,000334002004000,1.0,1652777.0,1652777.0,2026-05-13 16:07:08.623010+00:00
508907,67184,BH26.1117,100029005010000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508908,67184,BH26.1117,100029005080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508909,67184,BH26.1117,000232003008000,2.0,2233333.0,4466666.0,2026-05-13 16:07:08.623010+00:00
508910,67184,BH26.1117,1000400050020000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508911,67184,BH26.1117,1000400050080010,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508912,67184,BH26.1117,1000400050010000,4.0,2960555.0,11842220.0,2026-05-13 16:07:08.623010+00:00
508913,67184,BH26.1117,000219002023000,2.0,1744444.0,3488888.0,2026-05-13 16:07:08.623010+00:00
508914,67184,BH26.1117,000225002023000,5.0,1616111.0,8080555.0,2026-05-13 16:07:08.623010+00:00
508915,67184,BH26.1117,000224002024000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508916,67184,BH26.1117,000217002007000,2.0,1469444.0,2938888.0,2026-05-13 16:07:08.623010+00:00
508917,67184,BH26.1117,000217002003000,2.0,1469444.0,2938888.0,2026-05-13 16:07:08.623010+00:00
508918,67184,BH26.1117,000209002003000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
508919,67184,BH26.1117,1040010000080000,2.0,1326851.0,2653702.0,2026-05-13 16:07:08.623010+00:00
508920,67184,BH26.1117,000131002001002,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508921,67184,BH26.1117,000131002008001,2.0,1169907.0,2339814.0,2026-05-13 16:07:08.623010+00:00
508922,67185,BH26.1118,000131002008001,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508923,67185,BH26.1118,000131002001002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508924,67186,BH26.1119,1000270020150000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
508925,67186,BH26.1119,1000270020220000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508926,67186,BH26.1119,1000250020220000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508927,67186,BH26.1119,1000240020090000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508928,67186,BH26.1119,000217002003000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
508929,67186,BH26.1119,000217002007000,1.0,1469444.0,1469444.0,2026-05-13 16:07:08.623010+00:00
508930,67186,BH26.1119,000224002009000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508931,67186,BH26.1119,000224002026000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508932,67186,BH26.1119,000225002023000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508933,67187,BH26.1120,000225002002000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
508934,67187,BH26.1120,000224002026000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
508935,67187,BH26.1120,000219002023000,2.0,1744444.0,3488888.0,2026-05-13 16:07:08.623010+00:00
508936,67187,BH26.1120,000230002023000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508937,67187,BH26.1120,000230002009000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508938,67187,BH26.1120,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
508939,67187,BH26.1120,000217003005000,1.0,1591666.0,1591666.0,2026-05-13 16:07:08.623010+00:00
508940,67187,BH26.1120,000215004000000,4.0,1591666.0,6366664.0,2026-05-13 16:07:08.623010+00:00
508941,67187,BH26.1120,000335002013000,1.0,2105000.0,2105000.0,2026-05-13 16:07:08.623010+00:00
508942,67187,BH26.1120,1000400050080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508943,67187,BH26.1120,1000400050090000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508944,67187,BH26.1120,1000400050010000,4.0,2960555.0,11842220.0,2026-05-13 16:07:08.623010+00:00
508945,67187,BH26.1120,1000400050080010,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508946,67187,BH26.1120,1000400050020000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508947,67187,BH26.1120,1000320050200000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508948,67188,BH26.1121,100029005010000,5.0,2960555.0,14802775.0,2026-05-13 16:07:08.623010+00:00
508949,67188,BH26.1121,100029005080000,3.0,2960555.0,8881665.0,2026-05-13 16:07:08.623010+00:00
508950,67188,BH26.1121,100029005090000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508951,67188,BH26.1121,1000400050010000,5.0,2960555.0,14802775.0,2026-05-13 16:07:08.623010+00:00
508952,67188,BH26.1121,1000400050080010,5.0,2960555.0,14802775.0,2026-05-13 16:07:08.623010+00:00
508953,67188,BH26.1121,000232003009000,2.0,2233333.0,4466666.0,2026-05-13 16:07:08.623010+00:00
508954,67188,BH26.1121,000224002026000,5.0,1555000.0,7775000.0,2026-05-13 16:07:08.623010+00:00
508955,67188,BH26.1121,000225002023000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508956,67188,BH26.1121,1000310050080000,5.0,2664259.0,13321295.0,2026-05-13 16:07:08.623010+00:00
508957,67188,BH26.1121,1000320050020000,5.0,2960555.0,14802775.0,2026-05-13 16:07:08.623010+00:00
508958,67189,BH26.1122,000230002009000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
508959,67189,BH26.1122,000230002013000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
508960,67189,BH26.1122,1000400050020000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508961,67189,BH26.1122,1000400050080010,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508962,67189,BH26.1122,1000400050010000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508963,67189,BH26.1122,1000400050090000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508964,67189,BH26.1122,1000400050080000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508965,67189,BH26.1122,000230002023000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
508966,67189,BH26.1122,000231002023000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
508967,67189,BH26.1122,000217003005000,1.0,1591666.0,1591666.0,2026-05-13 16:07:08.623010+00:00
508968,67190,BH26.1123,000224002026000,1.0,1555000.0,1555000.0,2026-05-13 16:07:08.623010+00:00
508969,67190,BH26.1123,000224002009000,1.0,1555000.0,1555000.0,2026-05-13 16:07:08.623010+00:00
508970,67190,BH26.1123,000225002023000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508971,67190,BH26.1123,000225002002000,1.0,1616111.0,1616111.0,2026-05-13 16:07:08.623010+00:00
508972,67190,BH26.1123,000335002013000,1.0,2105000.0,2105000.0,2026-05-13 16:07:08.623010+00:00
508973,67190,BH26.1123,000131002001002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508974,67190,BH26.1123,000131002004005,4.0,1169907.0,4679628.0,2026-05-13 16:07:08.623010+00:00
508975,67190,BH26.1123,000131002008001,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508976,67190,BH26.1123,000131002019002,5.0,1169907.0,5849535.0,2026-05-13 16:07:08.623010+00:00
508977,67191,BH26.1124,000217003008000,1.0,2583333.0,2583333.0,2026-05-13 16:07:08.623010+00:00
508978,67192,BH26.1125,000230002013000,1.0,2861111.0,2861111.0,2026-05-13 16:07:08.623010+00:00
508979,67193,BH26.1126,000225002025000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508980,67193,BH26.1126,000225002015000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
508981,67193,BH26.1126,000132002001001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508982,67193,BH26.1126,000132002003001,2.0,1310555.0,2621110.0,2026-05-13 16:07:08.623010+00:00
508983,67193,BH26.1126,100029005010000,1.0,2960555.0,2960555.0,2026-05-13 16:07:08.623010+00:00
508984,67193,BH26.1126,100029005080000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508985,67193,BH26.1126,1000400050080010,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
508986,67193,BH26.1126,1000270020220000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
508987,67193,BH26.1126,000231002023000,4.0,2172222.0,8688888.0,2026-05-13 16:07:08.623010+00:00
508988,67193,BH26.1126,000102002009000,1.0,1132407.0,1132407.0,2026-05-13 16:07:08.623010+00:00
508989,67193,BH26.1126,000104002009000,1.0,1236111.0,1236111.0,2026-05-13 16:07:08.623010+00:00
508990,67193,BH26.1126,000103002009000,1.0,1262037.0,1262037.0,2026-05-13 16:07:08.623010+00:00
508991,67193,BH26.1126,1000240020090000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
508992,67193,BH26.1126,1000220020090000,1.0,943888.0,943888.0,2026-05-13 16:07:08.623010+00:00
508993,67193,BH26.1126,000124002009000,2.0,1111111.0,2222222.0,2026-05-13 16:07:08.623010+00:00
508994,67193,BH26.1126,000226003002000,2.0,1683333.0,3366666.0,2026-05-13 16:07:08.623010+00:00
508995,67193,BH26.1126,000226003023000,4.0,1683333.0,6733332.0,2026-05-13 16:07:08.623010+00:00
508996,67193,BH26.1126,000216003001000,2.0,1530555.0,3061110.0,2026-05-13 16:07:08.623010+00:00
508997,67193,BH26.1126,1000270020220000,3.0,943888.0,2831664.0,2026-05-13 16:07:08.623010+00:00
508998,67193,BH26.1126,000102002009000,3.0,1132407.0,3397221.0,2026-05-13 16:07:08.623010+00:00
508999,67193,BH26.1126,000104002009000,3.0,1236111.0,3708333.0,2026-05-13 16:07:08.623010+00:00
509000,67193,BH26.1126,000103002009000,3.0,1262037.0,3786111.0,2026-05-13 16:07:08.623010+00:00
509001,67193,BH26.1126,1000220020090000,2.0,943888.0,1887776.0,2026-05-13 16:07:08.623010+00:00
509002,67193,BH26.1126,000225002002000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
509003,67193,BH26.1126,000225002015000,2.0,1616111.0,3232222.0,2026-05-13 16:07:08.623010+00:00
509004,67193,BH26.1126,000335002001000,2.0,2105000.0,4210000.0,2026-05-13 16:07:08.623010+00:00
509005,67193,BH26.1126,100029005010000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
509006,67194,BH26.1127,100029005010000,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
509007,67194,BH26.1127,1000400050080010,2.0,2960555.0,5921110.0,2026-05-13 16:07:08.623010+00:00
509008,67194,BH26.1127,000231002002000,2.0,2172222.0,4344444.0,2026-05-13 16:07:08.623010+00:00
509009,67194,BH26.1127,000231002023000,2.0,2172222.0,4344444.0,2026-05-13 16:07:08.623010+00:00
509010,67194,BH26.1127,000224002026000,2.0,1555000.0,3110000.0,2026-05-13 16:07:08.623010+00:00
509011,67194,BH26.1127,000225002025000,3.0,1616111.0,4848333.0,2026-05-13 16:07:08.623010+00:00
509012,67195,BH26.1128,000231002002000,1.0,2172222.0,2172222.0,2026-05-13 16:07:08.623010+00:00
509013,67195,BH26.1128,000231002023000,2.0,2172222.0,4344444.0,2026-05-13 16:07:08.623010+00:00
509014,67195,BH26.1128,000230002023000,1.0,1799444.0,1799444.0,2026-05-13 16:07:08.623010+00:00
509015,67195,BH26.1128,000230002013000,2.0,1799444.0,3598888.0,2026-05-13 16:07:08.623010+00:00
