fact_id,order_date,fiscal_year,fiscal_quarter,fiscal_month,week_of_year,so_number,order_id,line_id,customer_code,customer_name,province_id,province_name,region,product_code,product_name,color,line_id_fk,line_name,group_code,group_name,quantity,unit_price,line_total,customer_code_final,customer_name_final,customer_mapping_status,province_name_final,region_final,geo_mapping_status,line_name_final,group_code_final,group_name_final,product_classification_status,product_classification_confidence,product_classification_rule
492837,2026-03-02,2026,1,3,10,BH26.0972,67039,507248,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000333002008000,Xe đạp Thống Nhất Super 26 S ghi,ghi,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.0,2294444.0,11472220.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492838,2026-03-02,2026,1,3,10,BH26.0972,67039,507249,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000333002022002,Xe đạp Thống Nhất Super 26 S xanh,xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.0,2294444.0,11472220.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492839,2026-03-02,2026,1,3,10,BH26.0972,67039,507250,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,Trắng,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,2960555.0,5921110.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492840,2026-03-02,2026,1,3,10,BH26.0972,67039,507251,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,trời,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,2960555.0,5921110.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492841,2026-03-02,2026,1,3,10,BH26.0972,67039,507252,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000217002007000,Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,3.0,1469444.0,4408332.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492842,2026-03-02,2026,1,3,10,BH26.0972,67039,507253,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,Đen,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,3.0,1408333.0,4224999.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492843,2026-03-02,2026,1,3,10,BH26.0972,67039,507254,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1310555.0,3931665.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492844,2026-03-02,2026,1,3,10,BH26.0972,67039,507255,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1310555.0,3931665.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492845,2026-03-02,2026,1,3,10,BH26.0972,67039,507256,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1310555.0,2621110.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492846,2026-03-02,2026,1,3,10,BH26.0972,67039,507257,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492847,2026-03-02,2026,1,3,10,BH26.0972,67039,507258,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,943888.0,4719440.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492848,2026-03-02,2026,1,3,10,BH26.0972,67039,507259,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492849,2026-03-02,2026,1,3,10,BH26.0972,67039,507260,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,943888.0,4719440.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492850,2026-03-02,2026,1,3,10,BH26.0972,67039,507261,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000333002022002,Xe đạp Thống Nhất Super 26 S xanh,xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.0,2294444.0,11472220.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492851,2026-03-02,2026,1,3,10,BH26.0972,67039,507262,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,Đỏ,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,2.0,2105000.0,4210000.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,MASTER_DATA,,
492852,2026-03-02,2026,1,3,10,BH26.0972,67039,507263,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,2.0,2105000.0,4210000.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,MASTER_DATA,,
492853,2026-03-02,2026,1,3,10,BH26.0972,67039,507264,KH-00363,HỘ KINH DOANH ĐẠI LỢI,20.0,Hải Phòng,Miền Bắc,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.0,1591666.0,3183332.0,KH-00363,HỘ KINH DOANH ĐẠI LỢI,MAPPED,Hải Phòng,Miền Bắc,MASTER_DATA,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492854,2026-03-02,2026,1,3,10,BH26.0973,67040,507265,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,2.0,1530555.0,3061110.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492855,2026-03-02,2026,1,3,10,BH26.0973,67040,507266,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1310555.0,2621110.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492856,2026-03-02,2026,1,3,10,BH26.0973,67040,507267,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1616111.0,4848333.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492857,2026-03-02,2026,1,3,10,BH26.0973,67040,507268,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000230002009000,Xe đạp Thống Nhất LD 26 Pastel Hồng,Hồng,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,3.0,1799444.0,5398332.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe LD 26,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492858,2026-03-02,2026,1,3,10,BH26.0973,67040,507269,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,3.0,1799444.0,5398332.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe LD 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492859,2026-03-02,2026,1,3,10,BH26.0973,67040,507270,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,11.0,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,1622222.0,3244444.0,KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492860,2026-03-02,2026,1,3,10,BH26.0974,67041,507271,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,1310555.0,5242220.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492861,2026-03-02,2026,1,3,10,BH26.0974,67041,507272,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492862,2026-03-02,2026,1,3,10,BH26.0974,67041,507273,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe New 26,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492863,2026-03-02,2026,1,3,10,BH26.0974,67041,507274,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000336002022000,Xe đạp Thống Nhất SK 20 xanh,xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,1377777.0,2755554.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492864,2026-03-02,2026,1,3,10,BH26.0974,67041,507275,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000336002004000,Xe đạp Thống Nhất SK 20 đỏ,đỏ,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,1377777.0,2755554.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492865,2026-03-02,2026,1,3,10,BH26.0974,67041,507276,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,1377777.0,1377777.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492866,2026-03-02,2026,1,3,10,BH26.0974,67041,507277,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,2.0,1622222.0,3244444.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492867,2026-03-02,2026,1,3,10,BH26.0974,67041,507278,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,11.0,Hà Nội,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,1622222.0,1622222.0,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492868,2026-03-02,2026,1,3,10,BH26.0975,67042,507279,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,1310555.0,7863330.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492869,2026-03-02,2026,1,3,10,BH26.0975,67042,507280,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1310555.0,3931665.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492870,2026-03-02,2026,1,3,10,BH26.0975,67042,507281,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.0,1377777.0,6888885.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492871,2026-03-02,2026,1,3,10,BH26.0975,67042,507282,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000336002004000,Xe đạp Thống Nhất SK 20 đỏ,đỏ,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,3.0,1377777.0,4133331.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492872,2026-03-02,2026,1,3,10,BH26.0975,67042,507283,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1310555.0,2621110.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492873,2026-03-02,2026,1,3,10,BH26.0975,67042,507284,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,1000400050080010,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,Ghi,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,2960555.0,2960555.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492874,2026-03-02,2026,1,3,10,BH26.0975,67042,507285,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,Đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,2960555.0,2960555.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,ENRICHED_APPROVED,0.95,NAME_PATTERN_MATCH
492875,2026-03-02,2026,1,3,10,BH26.0975,67042,507286,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,3.0,1622222.0,4866666.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492876,2026-03-02,2026,1,3,10,BH26.0975,67042,507287,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000337002008000,Xe đạp Thống Nhất SK 24 ghi,ghi,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,1622222.0,1622222.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 24,CITYBIKE_P,Xe phổ thông,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492877,2026-03-02,2026,1,3,10,BH26.0975,67042,507288,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1530555.0,1530555.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,MASTER_DATA,,
492878,2026-03-02,2026,1,3,10,BH26.0975,67042,507289,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,11.0,Hà Nội,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,943888.0,3775552.0,KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492879,2026-03-02,2026,1,3,10,BH26.0976,67043,507290,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,đen,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,5.0,1377777.0,6888885.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492880,2026-03-02,2026,1,3,10,BH26.0976,67043,507291,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,000336002022000,Xe đạp Thống Nhất SK 20 xanh,xanh,9999,Chưa phân loại,UNCLASSIFIED,Chưa phân loại,1.0,1377777.0,1377777.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe SK 20,KIDBIKE_1,Xe trẻ em nhóm 1,ENRICHED_APPROVED,0.9,MODEL_GROUP_RULE
492881,2026-03-02,2026,1,3,10,BH26.0976,67043,507292,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,943888.0,4719440.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492882,2026-03-02,2026,1,3,10,BH26.0976,67043,507293,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,943888.0,4719440.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,MASTER_DATA,,
492883,2026-03-02,2026,1,3,10,BH26.0976,67043,507294,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,1310555.0,10484440.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
492884,2026-03-02,2026,1,3,10,BH26.0976,67043,507295,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,11.0,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,1310555.0,5242220.0,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,MAPPED,Hà Nội,Miền Bắc,MASTER_DATA,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,MASTER_DATA,,
